GeneID,GeneName,IsCoding,log2FoldChange,stat,pvalue,padj,MDA-Enza_1,MDA-Enza_2,MDA-Enza_3,MDA-DMSO_1,MDA-DMSO_2,MDA-DMSO_3
ENSG00000177352,CCDC71,TRUE,-0.321712569,-4.768465153,1.85635E-06,4.94251E-06,2213.587665,2375.747333,2190.87537,2905.962,2733.216189,2839.93202
ENSG00000223725,AC007879.5,FALSE,1.60468516,4.766182832,1.87749E-06,4.99819E-06,78.98953434,69.84986779,78.20190947,18.62796154,21.10979771,34.57475574
ENSG00000272565,RP11-485G4.2,FALSE,0.279338359,4.765370222,1.88507E-06,5.01776E-06,3986.15043,4084.513611,4081.16215,3250.579288,3427.829057,3333.5827
ENSG00000114491,UMPS,TRUE,-0.354511625,-4.765208866,1.88658E-06,5.02116E-06,2440.2124,2636.406595,2410.81824,3450.312431,3059.91544,3068.509572
ENSG00000237892,KLF7-IT1,FALSE,1.6818785,4.765090525,1.88769E-06,5.02349E-06,54.54039276,63.03524655,72.09238529,18.62796154,21.10979771,19.20819764
ENSG00000256443,RP11-794G24.1,FALSE,1.836880541,4.763640938,1.90131E-06,5.05911E-06,67.70531515,51.96148702,58.6514321,11.38375427,22.11502617,16.32696799
ENSG00000230415,RP5-902P8.10,FALSE,-2.14803172,-4.761683446,1.91985E-06,5.10781E-06,15.04562559,9.370104216,7.331429012,38.29080982,47.24573774,56.66418302
ENSG00000232229,LINC00865,FALSE,-1.829313008,-4.761531569,1.92129E-06,5.11103E-06,20.68773519,12.77741484,36.65714506,65.19786538,72.3764493,105.645087
ENSG00000009844,VTA1,TRUE,-0.364903437,-4.760744719,1.9288E-06,5.13037E-06,10466.1133,11086.53694,10221.23395,15195.24218,12339.17938,13389.07416
ENSG00000168002,POLR2G,TRUE,-0.364195226,-4.760579595,1.93038E-06,5.13394E-06,5481.309473,5717.467227,5101.452688,7648.847984,6385.211194,6954.327954
ENSG00000185621,LMLN,TRUE,-0.389836968,-4.760453254,1.93159E-06,5.13646E-06,1092.688558,1101.413159,1054.503873,1355.701645,1523.926349,1379.14859
ENSG00000132570,PCBD2,TRUE,0.416651486,4.760431202,1.9318E-06,5.13646E-06,2017.054181,1877.428154,1944.050593,1311.201515,1619.423053,1442.535642
ENSG00000261460,RP11-106M3.3,FALSE,5.718878375,4.759086782,1.94471E-06,5.17015E-06,8.463164394,25.55482968,18.32857253,0,0,0.960409882
ENSG00000215021,PHB2,TRUE,-0.344466951,-4.758140337,1.95385E-06,5.19381E-06,17388.98177,19749.6242,18087.85728,25206.73662,21482.73747,23434.96153
ENSG00000147421,HMBOX1,TRUE,0.444540762,4.757164396,1.96331E-06,5.21834E-06,2807.889876,2625.332836,3207.500193,1905.22651,2326.098662,2112.90174
ENSG00000135697,BCMO1,TRUE,4.060189766,4.756787784,1.96698E-06,5.22744E-06,14.10527399,27.25848499,25.66000154,3.104660256,0,0.960409882
ENSG00000157077,ZFYVE9,TRUE,0.264188633,4.756396427,1.97079E-06,5.23693E-06,13354.87341,13521.91221,13056.05317,11621.77822,10956.99024,10675.91625
ENSG00000198218,QRICH1,TRUE,0.258803765,4.755888071,1.97576E-06,5.24949E-06,9001.045509,8876.896003,8878.360534,7700.592322,7492.972959,7170.420177
ENSG00000196812,ZSCAN16,TRUE,-0.415186378,-4.755066656,1.98381E-06,5.27023E-06,1019.341134,1015.378566,1030.065776,1417.79485,1229.39441,1438.694003
ENSG00000120029,C10orf76,TRUE,0.279309688,4.754620608,1.98819E-06,5.28123E-06,5488.832285,5436.364101,5343.389845,4672.513685,4420.994778,4314.161189
ENSG00000172795,DCP2,TRUE,-0.273350818,-4.754311253,1.99124E-06,5.28868E-06,5911.050153,5447.43786,5686.745104,6815.764149,6992.369185,6791.058274
ENSG00000204923,FBXO48,TRUE,-0.463686584,-4.752808511,2.0061E-06,5.3275E-06,549.165334,592.0202209,568.1857485,828.9442883,743.8690622,785.6152833
ENSG00000270265,RP11-731D1.4,FALSE,2.316648088,4.752566538,2.00851E-06,5.33323E-06,44.19652517,55.36879764,29.32571605,10.34886752,9.047056162,6.722869172
ENSG00000172425,TTC36,TRUE,-0.850924065,-4.75231271,2.01103E-06,5.33928E-06,107.2000823,132.0332867,117.3028642,218.3611047,197.0247786,228.5775519
ENSG00000164778,EN2,TRUE,-1.468152863,-4.750933537,2.0248E-06,5.37517E-06,23.50878998,30.66579562,29.32571605,80.72116666,72.3764493,77.79320042
ENSG00000230490,RP11-141M1.3,FALSE,5.614643135,4.749874353,2.03543E-06,5.40274E-06,18.80703199,17.88838078,12.21904835,1.034886752,0,0
ENSG00000198205,ZXDA,TRUE,0.43664401,4.748551181,2.04879E-06,5.43753E-06,1112.435942,967.6762172,1103.380066,764.7813097,801.1670846,783.6944635
ENSG00000164933,SLC25A32,TRUE,-0.252984249,-4.748418542,2.05013E-06,5.44043E-06,9731.698702,9161.40644,9348.793896,11456.19634,11119.83725,11079.2884
ENSG00000171853,TRAPPC12,TRUE,0.294124555,4.748372594,2.0506E-06,5.441E-06,4521.21049,4423.541018,4533.266939,3556.905767,3872.140037,3562.160251
ENSG00000182902,SLC25A18,TRUE,4.021979452,4.747897583,2.05542E-06,5.45313E-06,27.27019638,22.99934671,14.66285802,2.069773504,2.010456925,0
ENSG00000101811,CSTF2,TRUE,0.349249087,4.746438839,2.07029E-06,5.49191E-06,3546.065881,3942.258392,3576.515453,3030.14841,2692.001823,2966.706125
ENSG00000178074,C2orf69,TRUE,0.305342094,4.745806588,2.07677E-06,5.50842E-06,3786.795891,3547.01036,3681.599269,2859.392096,3103.140264,2950.379157
ENSG00000170209,ANKK1,TRUE,4.112474336,4.744914093,2.08595E-06,5.53209E-06,18.80703199,30.66579562,19.55047737,0,4.02091385,0
ENSG00000117174,ZNHIT6,TRUE,0.272558369,4.74476831,2.08745E-06,5.5354E-06,7681.732215,7196.240038,7655.233794,6329.367375,6296.751089,6025.611598
ENSG00000120802,TMPO,TRUE,-0.298698658,-4.744330031,2.09198E-06,5.54671E-06,14939.36586,15348.23071,13362.75128,17729.67984,18149.39989,17824.247
ENSG00000154945,ANKRD40,TRUE,-0.267080851,-4.74405703,2.0948E-06,5.55352E-06,11623.68612,11497.11787,12528.19028,14454.26327,13985.7436,14449.36667
ENSG00000228307,OR2S1P,FALSE,2.943494065,4.743877812,2.09665E-06,5.55776E-06,43.25617357,33.22127858,23.21619187,7.244207264,1.005228462,4.802049409
ENSG00000170523,KRT83,TRUE,1.797127798,4.742824918,2.10758E-06,5.58605E-06,54.54039276,52.81331467,78.20190947,19.66284829,20.10456925,13.44573834
ENSG00000100445,SDR39U1,TRUE,-0.311396491,-4.742242579,2.11365E-06,5.60145E-06,4384.859508,4570.907202,4292.551687,5471.446258,5152.801099,5819.123474
ENSG00000128536,CDHR3,TRUE,1.360568383,4.74108821,2.12573E-06,5.63278E-06,101.5579727,113.2930783,164.9571528,34.15126282,52.27188005,60.50582255
ENSG00000167088,SNRPD1,TRUE,-0.383260472,-4.740436306,2.13258E-06,5.65024E-06,7097.773872,7683.485457,6741.248977,10343.69309,8400.694261,9334.223641
ENSG00000272667,RP11-395A13.2,FALSE,-0.648682258,-4.738678769,2.15116E-06,5.69877E-06,301.8528634,289.621403,230.9400139,440.8617563,406.1122988,447.5510049
ENSG00000164944,KIAA1429,TRUE,0.230317954,4.735403858,2.18619E-06,5.79086E-06,18352.84216,18937.83245,18729.35732,16139.0589,15921.81362,15694.05788
ENSG00000230551,CTB-89H12.4,FALSE,-0.552395803,-4.735004902,2.1905E-06,5.80156E-06,1300.506262,1048.599845,1268.337219,1566.818543,2095.901344,1638.459258
ENSG00000260641,RP11-1299A16.3,FALSE,1.759772926,4.733822109,2.20331E-06,5.83477E-06,66.76496355,49.40600405,59.87333693,15.52330128,18.09411232,18.24778775
ENSG00000109390,NDUFC1,TRUE,-0.3337738,-4.733550209,2.20626E-06,5.84188E-06,6828.833314,6398.929352,6048.428935,8664.071888,7574.396465,8061.680548
ENSG00000120458,MSANTD2,TRUE,-0.665703227,-4.731932146,2.22393E-06,5.88794E-06,542.5828728,425.0620004,454.5485988,641.6297862,906.7160732,707.8220829
ENSG00000196865,NHLRC2,TRUE,0.335600675,4.731714231,2.22632E-06,5.89354E-06,9971.488359,9503.841158,10482.72158,7199.707134,8383.605377,8151.959076
ENSG00000100802,C14orf93,TRUE,0.429049701,4.731541088,2.22822E-06,5.89785E-06,1366.330874,1335.665765,1358.758177,1122.852126,923.804957,970.0139806
ENSG00000205903,ZNF316,FALSE,0.304405365,4.729161629,2.25449E-06,5.96666E-06,3908.101247,3719.079546,4034.729767,3138.811519,3034.784728,3265.393598
ENSG00000225210,AL589743.1,FALSE,-0.475446109,-4.729045449,2.25578E-06,5.96935E-06,966.6814441,937.8622493,977.5238683,1140.445201,1452.555128,1411.802526
ENSG00000068308,OTUD5,TRUE,0.282860158,4.728277486,2.26433E-06,5.99124E-06,6014.488829,6269.451548,6026.434648,5275.852662,4925.619466,4851.990723
ENSG00000186230,ZNF749,TRUE,-0.5380683,-4.728118688,2.2661E-06,5.99519E-06,869.8252294,1059.673604,745.3619496,1266.701384,1288.702889,1337.850965
ENSG00000148925,BTBD10,TRUE,-0.373706354,-4.727924597,2.26826E-06,6.00019E-06,5618.600806,5570.95287,5569.44224,8050.384044,6398.279164,7266.461165
ENSG00000136813,KIAA0368,TRUE,-0.230594692,-4.726520457,2.284E-06,6.04108E-06,21945.92563,22909.05298,22806.85375,26416.51923,26775.26533,26196.13994
ENSG00000151967,SCHIP1,TRUE,4.768741949,4.725622416,2.29412E-06,6.0671E-06,20.68773519,11.92558718,21.99428704,0,1.005228462,0.960409882
ENSG00000130560,UBAC1,TRUE,-0.297677915,-4.725229101,2.29856E-06,6.07811E-06,4041.631174,4081.958128,3770.798322,5079.224179,4718.542403,4829.901295
ENSG00000248338,RP11-472K22.2,FALSE,8.665513146,4.725101172,2.30001E-06,6.0812E-06,13.16492239,7.666448904,24.43809671,0,0,0
ENSG00000259264,RP11-60L3.1,FALSE,4.776055611,4.724994225,2.30122E-06,6.08366E-06,15.04562559,17.03655312,23.21619187,2.069773504,0,0
ENSG00000154727,GABPA,TRUE,-0.263265518,-4.724891248,2.30239E-06,6.086E-06,4645.336901,4602.424825,4744.656476,5755.005228,5490.557862,5545.406657
ENSG00000158055,GRHL3,TRUE,-0.871741497,-4.724683022,2.30475E-06,6.09147E-06,105.3193791,119.2558718,105.0838158,178.0005213,213.108434,213.2109938
ENSG00000253414,RP11-150O12.6,FALSE,1.639999865,4.72465893,2.30502E-06,6.09147E-06,88.39305034,88.59007623,52.54190792,30.01171581,21.10979771,23.04983716
ENSG00000236753,MKLN1-AS,FALSE,0.667835438,4.724010348,2.31239E-06,6.1102E-06,390.2459137,362.0267538,354.3524023,259.7565748,204.0613779,233.3796013
ENSG00000206418,RAB12,TRUE,0.356989958,4.723956981,2.31299E-06,6.11106E-06,1690.752176,1579.288474,1628.799146,1222.201254,1318.859743,1283.107602
ENSG00000134987,WDR36,TRUE,-0.238304135,-4.723914324,2.31348E-06,6.1116E-06,7420.31447,7415.159746,7309.434725,8796.537392,8666.074575,8661.936724
ENSG00000121879,PIK3CA,TRUE,0.320699956,4.723507468,2.31811E-06,6.1231E-06,4367.933179,4064.921575,4510.050747,3636.592047,3317.253926,3405.613441
ENSG00000258628,RP11-492D6.3,FALSE,-4.880755356,-4.723181454,2.32184E-06,6.13218E-06,0,0.851827656,1.221904835,8.279094016,21.10979771,28.81229645
ENSG00000175040,CHST2,TRUE,-0.599399573,-4.723066647,2.32315E-06,6.1349E-06,442.9056033,404.6181366,483.8743148,656.1182008,585.0429652,771.2091351
ENSG00000238000,RP11-274E7.2,FALSE,1.00820174,4.722625236,2.3282E-06,6.14748E-06,137.2913335,147.3661845,150.2942948,74.51184614,77.40259161,64.34746208
ENSG00000168924,LETM1,TRUE,0.229633058,4.719945652,2.35908E-06,6.22826E-06,12283.81294,12469.05323,12226.37978,10479.26325,10516.70017,10543.37968
ENSG00000179698,KIAA1875,TRUE,-1.415103343,-4.71716421,2.39155E-06,6.31322E-06,80.87023754,45.99869342,69.64857562,99.34912819,217.1293479,205.5277147
ENSG00000166341,DCHS1,TRUE,1.268441006,4.716887396,2.3948E-06,6.32104E-06,93.09480833,100.5156634,92.86476749,40.36058333,43.22482389,35.53516563
ENSG00000215218,UBE2QL1,TRUE,1.337564118,4.716180717,2.40313E-06,6.34225E-06,87.45269874,83.47911029,91.64286266,31.04660256,34.17776772,38.41639527
ENSG00000234076,TPRG1-AS1,FALSE,-3.71237545,-4.715578103,2.41025E-06,6.36028E-06,1.880703199,1.703655312,1.221904835,21.73262179,23.12025464,19.20819764
ENSG00000231482,AC141930.2,FALSE,-3.802123156,-4.714279261,2.42568E-06,6.4002E-06,3.761406397,0,1.221904835,19.66284829,27.14116849,22.08942728
ENSG00000188833,ENTPD8,TRUE,2.108096128,4.713962406,2.42946E-06,6.40939E-06,51.71933796,36.62858921,45.21047891,9.313980768,10.05228462,11.52491858
ENSG00000167771,RCOR2,TRUE,-0.751311162,-4.713672137,2.43292E-06,6.41706E-06,184.3089135,217.2160523,152.7381044,320.8148931,304.5842241,313.0936215
ENSG00000250237,CTC-498J12.1,FALSE,-0.514058118,-4.713669066,2.43296E-06,6.41706E-06,748.5198731,748.7565096,841.8924316,1212.887273,946.9252117,1176.502105
ENSG00000106400,ZNHIT1,TRUE,-0.320747013,-4.713040994,2.44047E-06,6.4361E-06,3833.81347,4115.179406,4062.833578,5376.236677,4772.82474,4853.911542
ENSG00000202314,SNORD6,FALSE,-1.56729321,-4.712600886,2.44575E-06,6.44924E-06,35.73336077,21.2956914,26.88190638,76.58161965,104.5437601,67.22869172
ENSG00000086730,LAT2,TRUE,1.005709206,4.712558856,2.44625E-06,6.44978E-06,175.8457491,154.1808057,162.5133431,64.16297862,91.47579009,89.318119
ENSG00000100219,XBP1,TRUE,-0.28831243,-4.712347499,2.44879E-06,6.45569E-06,25800.42683,26623.87339,25644.11678,34153.33259,31268.63655,29920.60946
ENSG00000167925,GHDC,TRUE,-0.357583938,-4.712060054,2.45225E-06,6.46402E-06,2521.082638,2495.855032,2578.219203,3514.47541,2947.329852,3268.274828
ENSG00000038358,EDC4,TRUE,0.280550637,4.711951839,2.45355E-06,6.46667E-06,4491.119238,4430.355639,4418.407885,3564.149974,3824.8943,3593.853778
ENSG00000168066,SF1,TRUE,0.247080119,4.711903981,2.45413E-06,6.4674E-06,26102.27969,25970.52158,24637.2672,21360.06256,22171.31897,21109.8092
ENSG00000142675,CNKSR1,TRUE,0.359009424,4.711856733,2.4547E-06,6.46812E-06,2139.299888,1979.647473,1928.16583,1564.748769,1648.574678,1504.001875
ENSG00000147912,FBXO10,TRUE,0.565149817,4.711708623,2.45648E-06,6.47204E-06,648.8426035,549.4288381,653.7190869,435.6873226,439.2848381,375.5202638
ENSG00000229186,ADAM1A,FALSE,-0.604541531,-4.7110353,2.46462E-06,6.49267E-06,414.6950553,365.4340644,334.8019249,517.443376,636.3096167,544.552403
ENSG00000178397,FAM220A,TRUE,-0.325565807,-4.710150277,2.47534E-06,6.51945E-06,2885.939058,2782.069125,2831.153504,3819.767002,3361.483979,3469.960903
ENSG00000041988,THAP3,TRUE,-0.34193989,-4.710147047,2.47538E-06,6.51945E-06,1323.0747,1297.33352,1345.317224,1678.586312,1620.428282,1724.896148
ENSG00000112655,PTK7,TRUE,0.291896224,4.709889455,2.47851E-06,6.5269E-06,7856.637612,8036.142107,7420.628065,6506.33301,6538.00592,6004.482581
ENSG00000175336,APOF,TRUE,-2.795006228,-4.709730168,2.48045E-06,6.53121E-06,4.701757997,3.407310624,4.887619342,34.15126282,29.15162541,25.93106681
ENSG00000204052,LRRC73,TRUE,-0.788981378,-4.706856235,2.51566E-06,6.62312E-06,123.1860595,155.0326334,162.5133431,261.8263483,246.2809733,251.627389
ENSG00000196704,AMZ2,TRUE,-0.335240502,-4.704806688,2.54107E-06,6.68919E-06,8657.817175,8989.337254,8332.169073,11962.25597,10057.31077,10761.39273
ENSG00000125779,PANK2,TRUE,0.256733253,4.704441233,2.54562E-06,6.70037E-06,5305.463723,5397.180029,5431.366993,4566.955237,4426.02092,4510.084805
ENSG00000162734,PEA15,TRUE,0.310105343,4.70381653,2.55343E-06,6.7201E-06,15193.26079,14859.28163,14339.05324,12936.0844,11128.88431,11743.89203
ENSG00000116898,MRPS15,TRUE,-0.386903891,-4.703409814,2.55852E-06,6.73269E-06,4568.22807,5030.894136,4452.62122,6753.670944,5481.510806,6144.702424
ENSG00000085871,MGST2,TRUE,-0.363190979,-4.703216842,2.56094E-06,6.73824E-06,7819.023548,7587.228932,7227.567101,10829.05497,8803.790874,9485.007992
ENSG00000108272,DHRS11,TRUE,0.455003804,4.703171682,2.56151E-06,6.73891E-06,1325.895755,1282.000622,1133.927687,975.8982071,930.8415563,826.9129082
ENSG00000185681,MORN5,TRUE,2.579553162,4.702759073,2.56669E-06,6.75173E-06,29.15089958,41.73955514,30.54762089,7.244207264,5.026142312,4.802049409
ENSG00000130706,ADRM1,TRUE,-0.326244603,-4.702214954,2.57354E-06,6.76893E-06,7200.272196,7416.863401,6896.430891,9724.830808,8285.092988,8968.307476
ENSG00000255240,RP11-142C4.6,FALSE,-0.583687213,-4.702018497,2.57602E-06,6.77463E-06,337.5862242,349.249339,296.922875,475.0130192,535.7867705,467.7196124
ENSG00000100271,TTLL1,TRUE,0.500642497,4.701655815,2.5806E-06,6.78585E-06,755.1023343,742.793716,696.4857562,540.2108845,549.859969,462.917563
ENSG00000167208,SNX20,TRUE,4.76390843,4.701473173,2.58291E-06,6.7911E-06,15.98597719,16.18472546,21.99428704,0,0,1.920819764
ENSG00000143486,EIF2D,TRUE,-0.351783146,-4.7005539,2.59457E-06,6.82092E-06,5947.723866,6504.555981,5965.339406,8617.501984,7235.634473,7655.427168
ENSG00000163638,ADAMTS9,TRUE,0.404964969,4.699490033,2.60812E-06,6.85572E-06,1852.492651,1957.499954,2270.299184,1502.655564,1533.978634,1550.101549
ENSG00000153395,LPCAT1,TRUE,-0.245058946,-4.699068683,2.61351E-06,6.86904E-06,24008.11668,24969.62408,25908.04823,30065.52992,29242.09597,29436.56288
ENSG00000163507,KIAA1524,TRUE,0.663533987,4.697019143,2.63986E-06,6.93746E-06,635.6776812,659.3146058,461.8800278,370.4894572,349.8195049,391.8472318
ENSG00000110917,MLEC,TRUE,-0.265376745,-4.696170898,2.65084E-06,6.96548E-06,92726.19051,95461.76993,99376.29836,121511.228,112402.6362,111719.6795
ENSG00000223501,VPS52,TRUE,0.267493965,4.692700396,2.69622E-06,7.08387E-06,7442.882909,7795.07488,7383.97092,6291.076565,6456.582414,6049.621845
ENSG00000163539,CLASP2,TRUE,-0.231949912,-4.692605899,2.69747E-06,7.08629E-06,10122.88497,10148.67469,10149.14156,12024.34917,12019.51673,11683.38621
ENSG00000175550,DRAP1,TRUE,-0.361581535,-4.692530579,2.69846E-06,7.08804E-06,4002.136407,3928.62915,3594.844026,5393.829751,4539.611737,4881.763429
ENSG00000067829,IDH3G,TRUE,0.344950388,4.69241852,2.69994E-06,7.09106E-06,4145.06985,4188.436585,4207.018348,3631.417613,3066.952039,3176.075479
ENSG00000184441,AP001062.7,FALSE,0.823455068,4.690995038,2.7188E-06,7.13972E-06,222.863329,192.5130503,212.6114414,112.802656,120.6274155,121.0116451
ENSG00000166164,BRD7,TRUE,0.252708103,4.690589223,2.72419E-06,7.15303E-06,7979.823672,8075.326179,7849.516663,6872.68292,6699.847702,6494.291621
ENSG00000050628,PTGER3,TRUE,1.394413911,4.689454564,2.73934E-06,7.19193E-06,105.3193791,79.21997201,102.6400062,44.50013034,26.13594002,38.41639527
ENSG00000273478,RP11-465N4.5,FALSE,0.712598289,4.688724398,2.74913E-06,7.21677E-06,280.2247766,272.5848499,271.2628735,166.6167671,180.9411232,155.5864008
ENSG00000109762,SNX25,TRUE,0.328478561,4.688360258,2.75403E-06,7.22874E-06,6611.612095,6160.417608,6995.405183,5501.457974,4906.520125,5329.314434
ENSG00000177733,HNRNPA0,TRUE,-0.222630333,-4.687246841,2.76905E-06,7.26729E-06,20380.24021,20833.14898,20342.2717,24195.65226,23995.80863,23638.56842
ENSG00000198417,MT1F,TRUE,-0.816789334,-4.686194115,2.78332E-06,7.30387E-06,115.6632467,121.8113548,142.9628657,234.9192927,225.1711756,207.4485345
ENSG00000174516,PELI3,TRUE,0.294712912,4.684739524,2.80316E-06,7.35504E-06,3247.974424,3491.641562,3424.999254,2821.101286,2713.11162,2752.534721
ENSG00000135245,HILPDA,TRUE,-0.374074137,-4.682893282,2.82854E-06,7.42072E-06,1212.113212,1275.186001,1124.152449,1616.493107,1540.010005,1530.893352
ENSG00000205081,CXorf30,TRUE,3.150769174,4.682200151,2.83812E-06,7.44496E-06,24.44914158,25.55482968,30.54762089,5.17443376,3.015685387,0.960409882
ENSG00000164978,NUDT2,TRUE,-0.402887066,-4.68210553,2.83943E-06,7.4475E-06,3042.977775,3042.728387,2829.931599,4408.617563,3470.048652,3913.670268
ENSG00000125246,CLYBL,TRUE,-0.461672888,-4.681951197,2.84157E-06,7.45221E-06,711.8461607,832.2356199,742.9181399,1070.072902,967.0297809,1115.035873
ENSG00000122786,CALD1,TRUE,-0.274837048,-4.68186543,2.84276E-06,7.45443E-06,15563.75932,14333.70397,15537.74189,19036.7418,18282.09005,17646.57117
ENSG00000227640,SOX21-AS1,FALSE,1.535209353,4.681029498,2.85438E-06,7.48399E-06,89.33340194,69.84986779,85.53333848,39.32569658,23.12025464,22.08942728
ENSG00000213598,RP11-112J1.1,FALSE,-1.439268916,-4.680873594,2.85655E-06,7.48878E-06,25.38949318,27.25848499,41.5447644,82.79094016,91.47579009,77.79320042
ENSG00000105443,CYTH2,TRUE,-0.348981864,-4.680299475,2.86456E-06,7.50887E-06,2624.521314,2423.449681,2250.748707,2965.985431,3169.485342,3166.47138
ENSG00000233902,XXbac-BPG181B23.6,FALSE,5.643541437,4.679745216,2.87232E-06,7.52829E-06,9.403515993,24.70300202,15.88476286,1.034886752,0,0
ENSG00000103365,GGA2,TRUE,0.252431493,4.679267628,2.87901E-06,7.54493E-06,9844.540893,9900.792846,9452.655807,8286.338223,8304.192329,7925.302344
ENSG00000138311,ZNF365,TRUE,0.49645638,4.678788764,2.88575E-06,7.56166E-06,851.0181974,784.5332712,943.3105329,562.9783931,608.1632198,653.0787196
ENSG00000240891,PLCXD2,TRUE,0.99044154,4.678719187,2.88672E-06,7.56331E-06,142.9334431,137.9960803,164.9571528,71.40718589,78.40782007,73.9515609
ENSG00000183347,GBP6,TRUE,8.53603678,4.678230471,2.89361E-06,7.58044E-06,11.28421919,16.18472546,13.44095319,0,0,0
ENSG00000204709,C6orf100,TRUE,2.480164124,4.677885355,2.89849E-06,7.59229E-06,37.61406397,27.25848499,41.5447644,7.244207264,5.026142312,6.722869172
ENSG00000204301,NOTCH4,TRUE,-1.256480758,-4.677284233,2.90699E-06,7.61365E-06,47.01757997,42.5913828,56.20762243,138.6748248,89.46533316,118.1304155
ENSG00000164893,SLC7A13,TRUE,0.854041741,4.676808635,2.91374E-06,7.6304E-06,209.6984067,206.9941204,191.8390592,127.2910705,99.51761779,110.4471364
ENSG00000206159,GYG2P1,FALSE,1.360090604,4.676453439,2.91879E-06,7.6427E-06,103.4386759,98.8120081,96.530482,24.83728205,45.23528081,46.09967432
ENSG00000224094,RPS24P8,FALSE,-2.031318627,-4.676058624,2.92441E-06,7.6565E-06,14.10527399,15.33289781,6.109524177,54.84899786,43.22482389,50.90172373
ENSG00000271122,RP11-379H18.1,FALSE,-0.313021747,-4.674897571,2.941E-06,7.69901E-06,2930.135584,3171.354363,3066.981137,3935.674318,3873.145266,3583.289269
ENSG00000197818,SLC9A8,TRUE,0.378008878,4.674291285,2.9497E-06,7.72086E-06,2567.159866,2287.157256,2478.023006,1820.365797,2048.655607,1771.956232
ENSG00000197728,RPS26,TRUE,-0.336263798,-4.673047856,2.96763E-06,7.76683E-06,24798.01203,27845.39425,24959.85007,35519.3831,30387.05119,32072.888
ENSG00000153339,TRAPPC8,TRUE,0.283461609,4.672958767,2.96891E-06,7.76926E-06,9901.902341,9025.965843,9458.765331,7424.277559,7967.440794,7929.143984
ENSG00000149418,ST14,TRUE,0.261259672,4.671995198,2.98288E-06,7.80487E-06,24376.73451,24806.925,23378.70522,21195.51557,19628.09096,19724.89815
ENSG00000167173,C15orf39,TRUE,0.290105285,4.671958933,2.98341E-06,7.8053E-06,3857.32226,4037.66309,3963.859286,3372.695925,3213.715395,3113.648837
ENSG00000112365,ZBTB24,TRUE,-0.283751967,-4.671870887,2.98469E-06,7.80771E-06,3069.30762,3178.168985,3273.483054,3821.836775,3961.605371,3803.223132
ENSG00000258932,CTD-3006G17.2,FALSE,-0.781045186,-4.670927183,2.99843E-06,7.84272E-06,142.9334431,172.0691865,162.5133431,313.5706859,245.2757448,262.1918977
ENSG00000260054,RP11-611L7.1,FALSE,0.318796555,4.670700676,3.00174E-06,7.85043E-06,2100.745473,2212.196423,2209.203942,1795.528515,1719.945899,1713.371229
ENSG00000073756,PTGS2,TRUE,5.600439422,4.670089859,3.01068E-06,7.87229E-06,13.16492239,22.99934671,12.21904835,1.034886752,0,0
ENSG00000112096,SOD2,TRUE,0.267656775,4.670079884,3.01083E-06,7.87229E-06,24955.05074,24699.59471,24708.13768,21964.43642,19968.86341,19839.18693
ENSG00000099942,CRKL,TRUE,0.226309434,4.669880604,3.01375E-06,7.87898E-06,13026.69071,12946.92854,12913.0903,11137.45122,11152.00456,10952.51429
ENSG00000123136,DDX39A,TRUE,0.30528087,4.668387948,3.03572E-06,7.93547E-06,5598.853422,5730.244642,5096.565068,4292.710247,4461.203916,4544.659561
ENSG00000011405,PIK3C2A,TRUE,-0.25447253,-4.668305955,3.03693E-06,7.93768E-06,17040.11133,15860.17913,16465.16766,19372.04511,19214.94206,20298.26285
ENSG00000118997,DNAH7,TRUE,-1.346680534,-4.66798377,3.0417E-06,7.94918E-06,46.07722837,39.18407218,28.10381121,84.86071366,94.49147547,111.4075463
ENSG00000253729,PRKDC,TRUE,0.280157388,4.667794806,3.0445E-06,7.95553E-06,105807.4216,110199.2402,110403.9895,84119.73475,95752.03196,88926.27177
ENSG00000106692,FKTN,TRUE,0.263966389,4.666598637,3.06227E-06,8.001E-06,6774.292922,6339.301416,6754.68993,5450.748523,5558.913397,5532.921329
ENSG00000258056,RP11-644F5.11,FALSE,-0.355917382,-4.664144627,3.09903E-06,8.09609E-06,1637.152134,1642.323721,1700.891531,2299.518363,2022.519666,2050.475098
ENSG00000132405,TBC1D14,TRUE,0.249699403,4.663835238,3.1037E-06,8.1073E-06,14249.14778,14055.15632,14332.94372,12486.94355,11771.2253,11602.71178
ENSG00000162604,TM2D1,TRUE,-0.323845586,-4.663394546,3.11036E-06,8.12371E-06,3504.690411,3138.984912,3080.42209,4181.977365,4034.987048,3958.809533
ENSG00000100281,HMGXB4,TRUE,-0.27320072,-4.662541826,3.12328E-06,8.15647E-06,4808.958079,5122.891523,4951.158393,6173.099476,6021.31849,5794.152817
ENSG00000063322,MED29,TRUE,0.274393065,4.662086747,3.13019E-06,8.17355E-06,9003.866564,9224.441687,8781.830052,7859.964881,7189.393964,7286.629773
ENSG00000135298,BAI3,TRUE,1.973561712,4.661948287,3.1323E-06,8.17807E-06,57.36144756,46.85052108,61.09524177,9.313980768,22.11502617,10.5645087
ENSG00000203999,RP11-290F20.1,FALSE,-2.376158154,-4.660882026,3.14857E-06,8.21956E-06,5.642109596,7.666448904,7.331429012,39.32569658,33.17253926,34.57475574
